Date,MNTX_stock_Open_average,MNTX_stock_Open_max,MNTX_stock_Open_min,MNTX_stock_Open_volatility,MNTX_stock_Open_change,MNTX_stock_High_average,MNTX_stock_High_max,MNTX_stock_High_min,MNTX_stock_High_volatility,MNTX_stock_High_change,MNTX_stock_Low_average,MNTX_stock_Low_max,MNTX_stock_Low_min,MNTX_stock_Low_volatility,MNTX_stock_Low_change,MNTX_stock_Close_average,MNTX_stock_Close_max,MNTX_stock_Close_min,MNTX_stock_Close_volatility,MNTX_stock_Close_change,MNTX_stock_Volume_average,MNTX_stock_Volume_max,MNTX_stock_Volume_min,MNTX_stock_Volume_volatility,MNTX_stock_Volume_change
2019-10-13,6.06,6.1,6.0,0.09999999999999964,-0.009999999999999787,6.19,6.38,6.13,0.25,-0.25,6.024,6.06,6.0,0.05999999999999961,-0.009999999999999787,6.069999999999999,6.1,6.04,0.05999999999999961,0.03000000000000025,17080,32068,7309,24759,13536
2019-10-20,5.92,6.03,5.7,0.33000000000000007,-0.33000000000000007,6.052,6.25,5.88,0.3700000000000001,-0.11000000000000032,5.77,5.95,5.56,0.39000000000000057,-0.23999999999999932,5.826,6.0,5.67,0.33000000000000007,-0.23000000000000043,34382,45607,24253,21354,-16528
2019-10-27,5.736,5.81,5.6,0.20999999999999996,-0.08999999999999986,5.932,6.18,5.8,0.3799999999999999,0.08000000000000007,5.618,5.71,5.54,0.16999999999999993,-0.019999999999999574,5.678,5.78,5.55,0.23000000000000043,-0.040000000000000036,31886,55631,16985,38646,18250
2019-11-03,5.782,5.94,5.36,0.5800000000000001,-0.5099999999999998,5.958,6.28,5.85,0.4300000000000006,0.009999999999999787,5.664,5.77,5.35,0.41999999999999993,-0.40000000000000036,5.8,5.85,5.75,0.09999999999999964,-0.04999999999999982,24346,56390,10762,45628,45547
2019-11-10,5.974,6.09,5.79,0.2999999999999998,0.16000000000000014,6.094,6.2,5.89,0.3100000000000005,0.16000000000000014,5.798,5.9,5.57,0.33000000000000007,0.33000000000000007,5.938,6.02,5.81,0.20999999999999996,0.11000000000000032,50828,81290,27040,54250,-10301
2019-11-17,5.754,5.89,5.64,0.25,-0.25,5.856,6.0,5.68,0.3200000000000003,-0.3200000000000003,5.596,5.79,5.27,0.5200000000000005,-0.5100000000000007,5.634,5.84,5.35,0.4900000000000002,-0.4300000000000006,38745,59913,13886,46027,23668
2019-11-24,5.3325,5.48,5.25,0.23000000000000043,-0.09999999999999964,5.4725,5.53,5.44,0.08999999999999986,-0.08999999999999986,5.195,5.35,5.03,0.3199999999999994,-0.10999999999999943,5.31,5.42,5.18,0.2400000000000002,-0.07000000000000028,37800,54619,23989,30630,-7930
2019-12-01,5.196,5.32,5.06,0.2600000000000007,-0.1299999999999999,5.37,5.58,5.22,0.3600000000000003,-0.16999999999999993,5.09,5.15,5.03,0.1200000000000001,0.040000000000000036,5.206,5.3,5.14,0.16000000000000014,0.14999999999999947,31631,61884,15902,45982,-2159
2019-12-08,5.47,5.65,5.35,0.3000000000000007,0.10000000000000053,5.652,5.8,5.46,0.33999999999999986,0.20000000000000018,5.368,5.45,5.19,0.2599999999999998,0.2599999999999998,5.5040000000000004,5.66,5.33,0.33000000000000007,0.33000000000000007,50057,68426,28919,39507,1757
2019-12-15,5.412,5.66,5.19,0.46999999999999975,-0.46999999999999975,5.516,5.8,5.25,0.5499999999999998,-0.5499999999999998,5.156,5.5,4.85,0.6500000000000004,-0.5099999999999998,5.3260000000000005,5.53,5.19,0.33999999999999986,-0.28000000000000025,91556,114029,54172,59857,43572
2019-12-22,5.505,5.66,5.25,0.41000000000000014,0.29000000000000004,5.715,6.0,5.58,0.41999999999999993,-0.04999999999999982,5.3975,5.5,5.24,0.2599999999999998,0.1899999999999995,5.5425,5.59,5.5,0.08999999999999986,-0.08000000000000007,34090,44221,23967,20254,-20254
2019-12-29,5.8175,5.96,5.56,0.40000000000000036,0.3800000000000008,5.955,6.04,5.82,0.21999999999999975,0.1200000000000001,5.702500000000001,5.86,5.5,0.3600000000000003,0.20000000000000018,5.855,5.95,5.75,0.20000000000000018,-0.03000000000000025,38860,81989,11755,70234,-20817
