Date,ALGGY_Open_average,ALGGY_Open_max,ALGGY_Open_min,ALGGY_Open_volatility,ALGGY_Open_change,ALGGY_High_average,ALGGY_High_max,ALGGY_High_min,ALGGY_High_volatility,ALGGY_High_change,ALGGY_Low_average,ALGGY_Low_max,ALGGY_Low_min,ALGGY_Low_volatility,ALGGY_Low_change,ALGGY_Close_average,ALGGY_Close_max,ALGGY_Close_min,ALGGY_Close_volatility,ALGGY_Close_change,ALGGY_Volume_average,ALGGY_Volume_max,ALGGY_Volume_min,ALGGY_Volume_volatility,ALGGY_Volume_change
2017-10-15,15.6,16.3,15.16,1.1400000000000006,-1.1100000000000012,15.616,16.38,15.16,1.2199999999999989,-1.1899999999999995,15.222,15.64,14.85,0.7900000000000009,-0.45000000000000107,15.607999999999999,16.38,15.12,1.2599999999999998,-1.1899999999999995,4166,7764,1512,6252,-2936
2017-10-22,15.372,15.67,15.04,0.6300000000000008,0.41999999999999993,15.398,15.8,15.04,0.7600000000000016,0.41999999999999993,14.772,15.67,14.1,1.5700000000000003,0.3899999999999988,15.176,15.76,14.69,1.0700000000000003,0.08999999999999986,2486,3415,1759,1656,-1656
2017-10-29,15.402,15.94,15.04,0.9000000000000004,0.9000000000000004,15.825999999999999,16.02,15.62,0.40000000000000036,0.40000000000000036,15.088,15.25,15.01,0.2400000000000002,0.21000000000000085,15.222,15.7,15.01,0.6899999999999995,0.17999999999999972,2741,4051,1798,2253,408
2017-11-05,15.02,15.24,14.79,0.45000000000000107,-0.13000000000000078,15.496,15.98,15.15,0.8300000000000001,-0.8300000000000001,14.944,15.1,14.75,0.34999999999999964,-0.13000000000000078,15.13,15.61,14.9,0.7099999999999991,0.05000000000000071,3460,5328,2269,3059,-2481
2017-11-12,15.106,15.55,14.77,0.7800000000000011,0.5199999999999996,15.5,15.66,15.4,0.2599999999999998,0.16999999999999993,14.846,15.05,14.64,0.41000000000000014,0.16999999999999993,15.194,15.66,14.77,0.8900000000000006,0.33000000000000007,4034,6866,2750,4116,-2922
2017-11-19,15.385,15.63,15.0,0.6300000000000008,0.6300000000000008,15.967500000000001,16.0,15.9,0.09999999999999964,-0.02999999999999936,15.2525,15.41,15.0,0.41000000000000014,0.1999999999999993,15.5375,15.86,15.28,0.5800000000000001,-0.2599999999999998,2954,4042,1482,2560,-540
2017-11-26,15.514,15.82,15.17,0.6500000000000004,0.27999999999999936,15.884,16.0,15.82,0.17999999999999972,0.019999999999999574,15.2,15.35,15.0,0.34999999999999964,-0.10999999999999943,15.608,16.0,15.17,0.8300000000000001,0.08999999999999986,3948,5763,2566,3197,-789
2017-12-03,15.422,15.75,14.99,0.7599999999999998,0.39000000000000057,15.86,16.0,15.7,0.3000000000000007,0.0,15.040000000000001,15.31,14.85,0.46000000000000085,0.3200000000000003,15.373999999999999,15.84,14.87,0.9700000000000006,0.7300000000000004,5871,12344,3403,8941,-215
2017-12-10,15.612,16.1,15.35,0.7500000000000018,0.370000000000001,16.196,16.37,15.99,0.3800000000000008,0.3800000000000008,15.475999999999999,15.72,15.35,0.370000000000001,0.370000000000001,15.953999999999999,16.22,15.45,0.7699999999999996,0.22999999999999865,6570,9650,3548,6102,978
2017-12-17,15.8475,16.26,15.45,0.8100000000000023,-0.7800000000000011,16.2925,16.31,16.26,0.04999999999999716,-0.00999999999999801,15.54,15.76,15.45,0.3100000000000005,-0.3100000000000005,15.79,16.24,15.47,0.7699999999999978,0.28999999999999915,4608,5770,3406,2364,394
2017-12-24,16.2,16.52,15.54,0.9800000000000004,0.21000000000000085,16.4575,16.52,16.4,0.120000000000001,0.120000000000001,15.4825,15.54,15.4,0.1399999999999988,0.09999999999999964,16.424999999999997,16.49,16.34,0.14999999999999858,0.08999999999999986,5480,12225,2316,9909,7955
2017-12-31,16.4625,16.67,16.14,0.5300000000000011,0.28000000000000114,16.6525,16.75,16.38,0.370000000000001,0.35999999999999943,15.985,16.18,15.73,0.4499999999999993,0.16000000000000014,16.2025,16.56,15.95,0.6099999999999994,-0.1700000000000017,7610,18046,2396,15650,-387
