Date,BITA_Open_average,BITA_Open_max,BITA_Open_min,BITA_Open_volatility,BITA_Open_change,BITA_High_average,BITA_High_max,BITA_High_min,BITA_High_volatility,BITA_High_change,BITA_Low_average,BITA_Low_max,BITA_Low_min,BITA_Low_volatility,BITA_Low_change,BITA_Close_average,BITA_Close_max,BITA_Close_min,BITA_Close_volatility,BITA_Close_change,BITA_Volume_average,BITA_Volume_max,BITA_Volume_min,BITA_Volume_volatility,BITA_Volume_change
2019-10-27,15.178,15.39,15.07,0.3200000000000003,0.23000000000000043,15.254,15.4,15.14,0.2599999999999998,0.19000000000000128,15.116,15.32,15.03,0.2900000000000009,0.28000000000000114,15.202,15.36,15.08,0.27999999999999936,0.25,357952,489438,198593,290845,-121468
2019-11-03,15.348,15.4,15.3,0.09999999999999964,-0.08000000000000007,15.406,15.48,15.35,0.13000000000000078,-0.040000000000000924,15.258,15.36,15.16,0.1999999999999993,0.08000000000000007,15.331999999999999,15.42,15.27,0.15000000000000036,-0.030000000000001137,316679,426174,265116,161058,41837
2019-11-10,15.21,15.27,15.15,0.11999999999999922,-0.049999999999998934,15.278,15.37,15.19,0.17999999999999972,-0.14999999999999858,15.1,15.26,15.02,0.2400000000000002,-0.22000000000000064,15.158000000000001,15.26,15.05,0.20999999999999908,-0.20999999999999908,290168,388929,181823,207106,207106
2019-11-17,15.122,15.19,15.0,0.1899999999999995,0.009999999999999787,15.262,15.39,15.14,0.25,0.009999999999999787,15.026,15.16,14.83,0.33000000000000007,0.040000000000000924,15.156,15.34,15.02,0.3200000000000003,0.03999999999999915,409131,515447,228082,287365,-138600
2019-11-24,14.8275,15.0,14.45,0.5500000000000007,-0.14000000000000057,15.08,15.35,14.9,0.4499999999999993,-0.379999999999999,14.52,14.78,13.99,0.7899999999999991,-0.15000000000000036,14.86,15.0,14.72,0.27999999999999936,-0.27999999999999936,554800,656098,329028,327070,30535
2019-12-01,14.704,14.84,14.55,0.28999999999999915,0.23000000000000043,14.85,14.95,14.71,0.23999999999999844,0.1399999999999988,14.618,14.84,14.52,0.3200000000000003,0.3200000000000003,14.73,14.86,14.55,0.3099999999999987,0.14999999999999858,351181,614778,246174,368604,-241058
2019-12-08,15.124,15.26,14.9,0.35999999999999943,0.29999999999999893,15.228,15.33,15.04,0.2900000000000009,0.22000000000000064,14.976,15.07,14.74,0.33000000000000007,0.33000000000000007,15.145999999999999,15.28,15.02,0.2599999999999998,0.05000000000000071,321201,372120,252752,119368,4485
2019-12-15,14.954,15.1,14.63,0.46999999999999886,-0.1999999999999993,15.146,15.21,15.08,0.13000000000000078,-0.08999999999999986,14.754,15.0,14.28,0.7200000000000006,-0.6800000000000015,15.022,15.1,14.91,0.1899999999999995,-0.1899999999999995,489777,886900,199225,687675,687675
2019-12-22,14.842500000000001,14.95,14.72,0.22999999999999865,-0.17999999999999972,14.9425,14.97,14.9,0.07000000000000028,-0.0600000000000005,14.73,14.9,14.66,0.2400000000000002,-0.2400000000000002,14.8,14.91,14.74,0.16999999999999993,-0.16999999999999993,341920,485740,165264,320476,90257
2019-12-29,14.93,15.03,14.75,0.27999999999999936,0.2599999999999998,15.186666666666667,15.3,15.04,0.26000000000000156,0.26000000000000156,14.903333333333334,15.0,14.75,0.25,0.25,15.073333333333332,15.2,14.84,0.35999999999999943,0.33999999999999986,332037,422197,208408,213789,-213789
